@RELATION Defects4J_Bugs

@ATTRIBUTE DELETE_ThisExpression REAL
@ATTRIBUTE MOVE_CharacterLiteral REAL
@ATTRIBUTE DELETE_SingleVariableDeclaration REAL
@ATTRIBUTE MOVE_Block REAL
@ATTRIBUTE UPDATE_QualifiedName REAL
@ATTRIBUTE DELETE_ReturnStatement REAL
@ATTRIBUTE INSERT_Javadoc REAL
@ATTRIBUTE INSERT_ConditionalExpression REAL
@ATTRIBUTE MOVE_VariableDeclarationStatement REAL
@ATTRIBUTE DELETE_VariableDeclarationFragment REAL
@ATTRIBUTE INSERT_CharacterLiteral REAL
@ATTRIBUTE DELETE_ForStatement REAL
@ATTRIBUTE DELETE_TryStatement REAL
@ATTRIBUTE DELETE_TypeParameter REAL
@ATTRIBUTE INSERT_Assignment REAL
@ATTRIBUTE INSERT_QualifiedName REAL
@ATTRIBUTE UPDATE_ParameterizedType REAL
@ATTRIBUTE INSERT_WildcardType REAL
@ATTRIBUTE DELETE_ContinueStatement REAL
@ATTRIBUTE INSERT_NullLiteral REAL
@ATTRIBUTE MOVE_InfixExpression REAL
@ATTRIBUTE DELETE_ParameterizedType REAL
@ATTRIBUTE INSERT_ArrayType REAL
@ATTRIBUTE INSERT_ReturnStatement REAL
@ATTRIBUTE DELETE_EnhancedForStatement REAL
@ATTRIBUTE MOVE_ForStatement REAL
@ATTRIBUTE INSERT_SuperConstructorInvocation REAL
@ATTRIBUTE INSERT_PrimitiveType REAL
@ATTRIBUTE INSERT_SuperMethodInvocation REAL
@ATTRIBUTE INSERT_InstanceofExpression REAL
@ATTRIBUTE DELETE_PrefixExpression REAL
@ATTRIBUTE MOVE_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_MethodInvocation REAL
@ATTRIBUTE DELETE_ClassInstanceCreation REAL
@ATTRIBUTE DELETE_ArrayAccess REAL
@ATTRIBUTE MOVE_ExpressionStatement REAL
@ATTRIBUTE DELETE_Dimension REAL
@ATTRIBUTE DELETE_VariableDeclarationExpression REAL
@ATTRIBUTE DELETE_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_ArrayCreation REAL
@ATTRIBUTE DELETE_QualifiedName REAL
@ATTRIBUTE DELETE_Javadoc REAL
@ATTRIBUTE DELETE_ConstructorInvocation REAL
@ATTRIBUTE MOVE_SimpleName REAL
@ATTRIBUTE INSERT_VariableDeclarationFragment REAL
@ATTRIBUTE DELETE_Assignment REAL
@ATTRIBUTE DELETE_StringLiteral REAL
@ATTRIBUTE INSERT_NumberLiteral REAL
@ATTRIBUTE INSERT_ThrowStatement REAL
@ATTRIBUTE DELETE_ConditionalExpression REAL
@ATTRIBUTE DELETE_IfStatement REAL
@ATTRIBUTE UPDATE_CharacterLiteral REAL
@ATTRIBUTE MOVE_ParenthesizedExpression REAL
@ATTRIBUTE DELETE_FieldDeclaration REAL
@ATTRIBUTE UPDATE_InfixExpression REAL
@ATTRIBUTE MOVE_EnhancedForStatement REAL
@ATTRIBUTE DELETE_SimpleName REAL
@ATTRIBUTE MOVE_MethodInvocation REAL
@ATTRIBUTE MOVE_InstanceofExpression REAL
@ATTRIBUTE DELETE_MethodDeclaration REAL
@ATTRIBUTE MOVE_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_IfStatement REAL
@ATTRIBUTE UPDATE_NumberLiteral REAL
@ATTRIBUTE MOVE_Javadoc REAL
@ATTRIBUTE INSERT_SimpleName REAL
@ATTRIBUTE MOVE_Dimension REAL
@ATTRIBUTE INSERT_Dimension REAL
@ATTRIBUTE DELETE_NullLiteral REAL
@ATTRIBUTE DELETE_ThrowStatement REAL
@ATTRIBUTE UPDATE_SimpleType REAL
@ATTRIBUTE DELETE_ArrayType REAL
@ATTRIBUTE DELETE_ArrayInitializer REAL
@ATTRIBUTE DELETE_WildcardType REAL
@ATTRIBUTE MOVE_PrimitiveType REAL
@ATTRIBUTE DELETE_InfixExpression REAL
@ATTRIBUTE MOVE_CastExpression REAL
@ATTRIBUTE INSERT_AnonymousClassDeclaration REAL
@ATTRIBUTE DELETE_InstanceofExpression REAL
@ATTRIBUTE DELETE_BooleanLiteral REAL
@ATTRIBUTE INSERT_ExpressionStatement REAL
@ATTRIBUTE DELETE_FieldAccess REAL
@ATTRIBUTE INSERT_CastExpression REAL
@ATTRIBUTE UPDATE_StringLiteral REAL
@ATTRIBUTE INSERT_ParameterizedType REAL
@ATTRIBUTE DELETE_SimpleType REAL
@ATTRIBUTE INSERT_FieldDeclaration REAL
@ATTRIBUTE INSERT_ContinueStatement REAL
@ATTRIBUTE DELETE_PrimitiveType REAL
@ATTRIBUTE MOVE_ReturnStatement REAL
@ATTRIBUTE MOVE_ArrayAccess REAL
@ATTRIBUTE MOVE_IfStatement REAL
@ATTRIBUTE UPDATE_Assignment REAL
@ATTRIBUTE MOVE_WhileStatement REAL
@ATTRIBUTE INSERT_TypeLiteral REAL
@ATTRIBUTE DELETE_BreakStatement REAL
@ATTRIBUTE DELETE_Modifier REAL
@ATTRIBUTE INSERT_SynchronizedStatement REAL
@ATTRIBUTE INSERT_ThisExpression REAL
@ATTRIBUTE INSERT_SwitchStatement REAL
@ATTRIBUTE INSERT_ArrayInitializer REAL
@ATTRIBUTE INSERT_PostfixExpression REAL
@ATTRIBUTE UPDATE_SimpleName REAL
@ATTRIBUTE DELETE_MarkerAnnotation REAL
@ATTRIBUTE MOVE_SimpleType REAL
@ATTRIBUTE MOVE_QualifiedName REAL
@ATTRIBUTE UPDATE_ArrayType REAL
@ATTRIBUTE INSERT_SingleVariableDeclaration REAL
@ATTRIBUTE INSERT_StringLiteral REAL
@ATTRIBUTE INSERT_ForStatement REAL
@ATTRIBUTE INSERT_BooleanLiteral REAL
@ATTRIBUTE MOVE_ArrayCreation REAL
@ATTRIBUTE MOVE_PrefixExpression REAL
@ATTRIBUTE MOVE_SingleVariableDeclaration REAL
@ATTRIBUTE INSERT_InfixExpression REAL
@ATTRIBUTE DELETE_WhileStatement REAL
@ATTRIBUTE INSERT_TryStatement REAL
@ATTRIBUTE DELETE_AnonymousClassDeclaration REAL
@ATTRIBUTE INSERT_BreakStatement REAL
@ATTRIBUTE INSERT_CatchClause REAL
@ATTRIBUTE INSERT_TypeDeclaration REAL
@ATTRIBUTE DELETE_Block REAL
@ATTRIBUTE INSERT_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_SimpleType REAL
@ATTRIBUTE INSERT_MarkerAnnotation REAL
@ATTRIBUTE INSERT_PrefixExpression REAL
@ATTRIBUTE MOVE_NumberLiteral REAL
@ATTRIBUTE INSERT_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_SwitchCase REAL
@ATTRIBUTE DELETE_ParenthesizedExpression REAL
@ATTRIBUTE UPDATE_BooleanLiteral REAL
@ATTRIBUTE UPDATE_PrimitiveType REAL
@ATTRIBUTE INSERT_FieldAccess REAL
@ATTRIBUTE DELETE_SuperMethodInvocation REAL
@ATTRIBUTE DELETE_SwitchCase REAL
@ATTRIBUTE INSERT_WhileStatement REAL
@ATTRIBUTE INSERT_ArrayAccess REAL
@ATTRIBUTE INSERT_ParenthesizedExpression REAL
@ATTRIBUTE DELETE_NumberLiteral REAL
@ATTRIBUTE DELETE_CastExpression REAL
@ATTRIBUTE INSERT_ImportDeclaration REAL
@ATTRIBUTE DELETE_TypeLiteral REAL
@ATTRIBUTE DELETE_ExpressionStatement REAL
@ATTRIBUTE DELETE_PostfixExpression REAL
@ATTRIBUTE INSERT_Modifier REAL
@ATTRIBUTE MOVE_NullLiteral REAL
@ATTRIBUTE INSERT_MethodDeclaration REAL
@ATTRIBUTE INSERT_EnhancedForStatement REAL
@ATTRIBUTE DELETE_CatchClause REAL
@ATTRIBUTE MOVE_ParameterizedType REAL
@ATTRIBUTE MOVE_Modifier REAL
@ATTRIBUTE INSERT_Block REAL
@ATTRIBUTE DELETE_MethodInvocation REAL
@ATTRIBUTE DELETE_ArrayCreation REAL
@ATTRIBUTE MOVE_MethodDeclaration REAL

@DATA
2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,17,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,21,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,23,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,5,0,0,0,0,25,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,2,8,0,0,2,0,0,0,7,7,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,5,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,13,0,0,0,0,59,0,0,2,0,0,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,2,8,0,0,2,0,0,0,7,7,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,5,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,13,0,0,0,0,59,0,0,2,0,0,2,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2,3,0,0,0,0,1,2,10,0,0,2,0,0,0,8,8,0,0,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,26,0,0,6,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,15,0,0,0,0,64,0,0,2,0,0,2,2,0,2,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,2,4,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,0,6,3,0,0,0,0,1,2,10,0,0,2,0,1,0,9,8,1,0,16,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,26,0,0,6,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,16,0,0,0,0,68,0,0,2,0,0,2,2,0,2,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,2,5,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,0,6,3,0,0,0,0,1,2,12,0,0,2,0,1,0,10,9,1,0,16,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,28,0,0,7,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,19,0,0,0,0,76,0,0,2,0,0,2,2,0,2,0,2,0,1,0,0,0,0,2,0,0,0,0,1,0,2,5,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,0,15,3,0,0,1,0,1,2,12,0,0,2,0,3,0,10,9,4,0,16,0,0,3,0,0,0,0,0,0,2,1,2,0,1,1,0,28,0,0,7,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,0,19,0,0,0,0,76,0,0,2,0,0,2,2,0,2,0,2,0,3,0,0,0,1,2,0,0,0,0,1,0,2,5,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0
4,0,15,3,0,0,1,0,1,2,15,0,0,2,0,3,0,11,10,4,0,16,0,0,3,0,0,0,0,0,0,2,1,2,0,1,1,0,30,0,0,8,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,0,19,0,0,0,0,81,0,0,2,0,0,2,2,0,2,0,2,0,3,0,0,0,1,2,0,0,0,0,1,0,2,5,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0
4,0,15,3,0,0,1,0,1,2,16,0,0,3,0,3,0,12,11,4,0,17,0,0,3,0,0,0,0,0,0,2,1,2,0,1,1,0,34,0,0,9,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,4,0,3,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,4,0,0,19,0,0,0,0,85,0,0,2,0,0,2,2,0,2,0,2,0,3,0,0,0,1,2,0,0,0,0,1,0,2,5,1,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0
5,0,15,3,0,0,1,0,1,2,25,0,0,12,0,3,0,20,12,4,0,17,1,0,3,0,9,0,0,0,0,2,1,2,5,1,1,0,35,0,0,10,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,3,0,5,0,0,0,0,2,0,1,0,0,0,3,0,0,1,2,0,5,0,0,29,0,0,0,0,120,0,0,2,0,0,2,2,0,2,0,2,0,3,0,1,0,1,2,0,1,0,0,1,0,2,7,1,5,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,0,0,0
5,0,15,3,0,0,1,0,1,2,25,2,0,12,0,3,0,22,12,4,0,19,1,0,3,0,9,0,0,0,0,2,1,2,5,1,1,0,36,0,0,10,0,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,3,0,5,0,0,1,0,2,0,1,0,0,0,3,0,0,1,2,0,5,0,0,33,0,0,0,0,134,0,0,2,0,0,2,2,0,2,0,2,1,3,0,1,0,1,2,0,1,0,0,1,0,2,7,1,5,0,2,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,0,0,0
