@RELATION Defects4J_Bugs

@ATTRIBUTE INSERT_VariableDeclarationStatement REAL
@ATTRIBUTE DELETE_ThisExpression REAL
@ATTRIBUTE DELETE_SimpleName REAL
@ATTRIBUTE MOVE_SimpleName REAL
@ATTRIBUTE DELETE_PrimitiveType REAL
@ATTRIBUTE DELETE_ReturnStatement REAL
@ATTRIBUTE MOVE_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_StringLiteral REAL
@ATTRIBUTE INSERT_InstanceofExpression REAL
@ATTRIBUTE INSERT_ExpressionStatement REAL
@ATTRIBUTE INSERT_EnhancedForStatement REAL
@ATTRIBUTE DELETE_Assignment REAL
@ATTRIBUTE INSERT_SimpleType REAL
@ATTRIBUTE INSERT_ClassInstanceCreation REAL
@ATTRIBUTE DELETE_ExpressionStatement REAL
@ATTRIBUTE INSERT_NumberLiteral REAL
@ATTRIBUTE INSERT_FieldDeclaration REAL
@ATTRIBUTE DELETE_Block REAL
@ATTRIBUTE DELETE_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_TypeLiteral REAL
@ATTRIBUTE UPDATE_NumberLiteral REAL
@ATTRIBUTE DELETE_NumberLiteral REAL
@ATTRIBUTE DELETE_Modifier REAL
@ATTRIBUTE INSERT_ForStatement REAL
@ATTRIBUTE DELETE_VariableDeclarationFragment REAL
@ATTRIBUTE INSERT_ParameterizedType REAL
@ATTRIBUTE DELETE_FieldDeclaration REAL
@ATTRIBUTE DELETE_NullLiteral REAL
@ATTRIBUTE INSERT_InfixExpression REAL
@ATTRIBUTE INSERT_Dimension REAL
@ATTRIBUTE INSERT_ThrowStatement REAL
@ATTRIBUTE INSERT_IfStatement REAL
@ATTRIBUTE UPDATE_PrimitiveType REAL
@ATTRIBUTE INSERT_Block REAL
@ATTRIBUTE INSERT_SynchronizedStatement REAL
@ATTRIBUTE INSERT_MethodDeclaration REAL
@ATTRIBUTE DELETE_QualifiedName REAL
@ATTRIBUTE INSERT_ContinueStatement REAL
@ATTRIBUTE DELETE_SingleVariableDeclaration REAL
@ATTRIBUTE DELETE_FieldAccess REAL
@ATTRIBUTE DELETE_ThrowStatement REAL
@ATTRIBUTE INSERT_ArrayType REAL
@ATTRIBUTE DELETE_PostfixExpression REAL
@ATTRIBUTE MOVE_ExpressionStatement REAL
@ATTRIBUTE INSERT_NullLiteral REAL
@ATTRIBUTE MOVE_ParameterizedType REAL
@ATTRIBUTE DELETE_BooleanLiteral REAL
@ATTRIBUTE UPDATE_StringLiteral REAL
@ATTRIBUTE INSERT_ImportDeclaration REAL
@ATTRIBUTE INSERT_PrimitiveType REAL
@ATTRIBUTE UPDATE_SimpleName REAL
@ATTRIBUTE INSERT_CastExpression REAL
@ATTRIBUTE INSERT_Javadoc REAL
@ATTRIBUTE INSERT_CharacterLiteral REAL
@ATTRIBUTE DELETE_ArrayAccess REAL
@ATTRIBUTE MOVE_ReturnStatement REAL
@ATTRIBUTE DELETE_ForStatement REAL
@ATTRIBUTE INSERT_QualifiedName REAL
@ATTRIBUTE INSERT_VariableDeclarationExpression REAL
@ATTRIBUTE MOVE_MethodInvocation REAL
@ATTRIBUTE DELETE_MethodDeclaration REAL
@ATTRIBUTE INSERT_WildcardType REAL
@ATTRIBUTE UPDATE_QualifiedName REAL
@ATTRIBUTE DELETE_PrefixExpression REAL
@ATTRIBUTE DELETE_InfixExpression REAL
@ATTRIBUTE DELETE_BreakStatement REAL
@ATTRIBUTE MOVE_Block REAL
@ATTRIBUTE INSERT_MethodInvocation REAL
@ATTRIBUTE MOVE_ClassInstanceCreation REAL
@ATTRIBUTE DELETE_ConditionalExpression REAL
@ATTRIBUTE INSERT_ThisExpression REAL
@ATTRIBUTE DELETE_ParenthesizedExpression REAL
@ATTRIBUTE INSERT_SimpleName REAL
@ATTRIBUTE MOVE_NumberLiteral REAL
@ATTRIBUTE INSERT_SuperMethodInvocation REAL
@ATTRIBUTE UPDATE_SimpleType REAL
@ATTRIBUTE MOVE_IfStatement REAL
@ATTRIBUTE INSERT_FieldAccess REAL
@ATTRIBUTE INSERT_PostfixExpression REAL
@ATTRIBUTE INSERT_ParenthesizedExpression REAL
@ATTRIBUTE INSERT_BooleanLiteral REAL
@ATTRIBUTE DELETE_IfStatement REAL
@ATTRIBUTE INSERT_MarkerAnnotation REAL
@ATTRIBUTE INSERT_TryStatement REAL
@ATTRIBUTE DELETE_ArrayType REAL
@ATTRIBUTE INSERT_PrefixExpression REAL
@ATTRIBUTE DELETE_ContinueStatement REAL
@ATTRIBUTE DELETE_WhileStatement REAL
@ATTRIBUTE INSERT_SingleVariableDeclaration REAL
@ATTRIBUTE MOVE_EnhancedForStatement REAL
@ATTRIBUTE MOVE_ArrayAccess REAL
@ATTRIBUTE UPDATE_ParameterizedType REAL
@ATTRIBUTE INSERT_VariableDeclarationFragment REAL
@ATTRIBUTE INSERT_Modifier REAL
@ATTRIBUTE DELETE_SimpleType REAL
@ATTRIBUTE INSERT_ArrayCreation REAL
@ATTRIBUTE INSERT_Assignment REAL
@ATTRIBUTE INSERT_BreakStatement REAL
@ATTRIBUTE INSERT_ArrayAccess REAL
@ATTRIBUTE DELETE_Dimension REAL
@ATTRIBUTE INSERT_ReturnStatement REAL
@ATTRIBUTE DELETE_ParameterizedType REAL
@ATTRIBUTE UPDATE_InfixExpression REAL
@ATTRIBUTE DELETE_InstanceofExpression REAL
@ATTRIBUTE DELETE_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_WhileStatement REAL
@ATTRIBUTE MOVE_InfixExpression REAL
@ATTRIBUTE INSERT_CatchClause REAL
@ATTRIBUTE DELETE_CastExpression REAL
@ATTRIBUTE DELETE_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_SwitchCase REAL
@ATTRIBUTE INSERT_ConditionalExpression REAL
@ATTRIBUTE DELETE_StringLiteral REAL
@ATTRIBUTE DELETE_MethodInvocation REAL

@DATA
7,0,50,7,2,1,4,27,2,13,0,3,22,12,7,27,1,6,0,9,2,8,2,1,3,5,1,3,55,0,10,19,0,24,0,0,1,1,0,1,0,0,3,0,3,1,3,0,0,15,9,0,11,0,4,1,0,3,1,1,3,0,2,1,11,0,10,43,0,2,0,2,177,2,0,2,4,0,2,9,1,5,0,1,0,1,2,1,1,0,1,2,9,3,5,0,3,1,0,0,5,1,3,0,0,1,0,1,0,2,0,2,2,13
7,0,50,7,2,1,4,28,2,13,0,3,23,13,7,29,1,6,0,9,2,8,2,1,3,5,1,3,62,0,11,21,0,26,0,0,1,1,0,1,0,0,3,0,3,1,3,0,0,15,9,0,11,0,4,1,0,5,1,1,3,0,2,1,11,0,10,45,0,2,0,2,188,2,0,2,4,0,2,13,1,5,0,1,0,1,2,1,1,0,1,2,9,3,5,0,3,1,0,0,6,1,5,0,0,1,0,1,0,2,0,2,2,13
9,0,50,7,2,1,4,28,2,15,0,3,26,13,7,30,2,6,0,9,2,8,2,1,3,5,1,3,68,0,11,27,0,34,0,2,1,1,0,1,0,0,3,0,4,1,3,0,0,19,9,2,11,1,4,1,0,7,1,1,3,0,2,1,11,0,10,52,0,2,1,2,229,2,2,2,4,0,2,13,8,5,0,1,2,1,3,1,2,0,1,2,12,3,10,0,5,1,0,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
9,0,50,7,2,1,4,28,2,15,0,3,26,13,7,30,2,6,0,9,2,8,2,1,3,5,1,3,68,0,11,27,0,34,0,2,1,1,0,1,0,0,3,0,4,1,3,0,0,19,9,2,11,1,4,1,0,7,1,1,3,0,2,1,11,0,10,52,0,2,1,2,230,2,2,2,4,0,2,13,8,5,0,1,2,1,4,1,2,0,1,2,12,3,10,0,5,1,0,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
9,0,50,7,2,1,4,28,2,15,0,3,26,13,7,30,2,6,0,9,2,8,2,1,3,5,1,3,68,0,11,27,0,34,0,2,1,1,0,1,0,0,3,0,4,1,3,27,0,19,9,2,11,1,4,1,0,7,1,1,3,0,2,1,11,0,10,52,0,2,1,2,230,2,2,2,4,0,2,13,8,5,0,1,2,1,4,1,2,0,1,2,12,3,10,0,5,1,0,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
9,0,50,7,2,1,4,28,2,15,0,3,26,13,7,30,2,6,0,9,2,8,2,1,3,5,1,3,68,0,11,27,0,34,0,2,1,1,0,1,0,0,3,0,4,1,3,27,0,19,9,2,11,1,4,1,0,7,1,1,3,0,2,1,11,0,10,52,0,2,1,2,231,2,2,2,4,0,2,13,8,5,0,1,2,1,4,1,2,0,1,2,12,3,10,0,5,1,0,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
9,0,50,9,2,1,4,29,2,15,0,3,27,14,7,30,2,6,0,9,2,8,2,1,3,5,1,3,73,0,12,28,0,35,0,2,1,1,0,1,0,0,3,0,4,1,3,27,0,19,9,2,11,1,4,1,0,7,1,1,3,0,2,1,12,0,10,54,0,2,1,2,239,2,2,2,4,0,2,13,8,5,0,1,2,1,4,1,2,0,1,2,12,3,10,0,5,1,0,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
10,0,50,9,2,1,4,29,2,17,0,3,27,14,7,33,2,6,0,9,2,8,2,1,3,5,1,3,74,1,12,29,0,37,0,2,1,1,0,1,0,1,3,1,4,1,3,27,0,20,9,2,11,1,4,1,0,7,1,1,3,0,2,1,12,0,10,57,0,2,1,2,250,2,2,2,4,0,2,13,8,5,0,1,2,1,4,1,2,0,1,2,13,3,10,0,5,1,2,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
10,0,50,9,2,1,4,29,2,17,0,3,27,14,7,33,2,6,0,9,2,8,2,1,3,5,1,3,74,1,12,29,1,37,0,2,1,1,0,1,0,1,3,1,4,1,3,27,0,20,9,2,11,1,4,1,0,7,1,1,3,0,2,1,12,0,10,57,0,2,1,2,250,2,2,2,4,0,2,13,8,5,0,1,2,1,4,1,2,0,1,2,13,3,10,0,5,1,2,0,14,1,5,0,0,1,0,1,0,2,0,2,2,13
18,0,51,9,2,1,5,29,2,17,0,3,27,14,7,48,2,11,0,9,2,8,2,1,3,5,1,3,104,1,12,40,1,56,0,2,3,2,0,1,0,1,3,1,4,1,3,27,0,28,13,2,11,1,4,1,0,7,1,2,3,0,2,1,14,0,12,67,0,2,1,2,318,3,2,4,9,0,2,13,11,6,0,1,2,1,5,1,2,0,1,2,21,3,10,0,5,1,5,0,19,1,7,0,0,1,7,1,0,2,0,2,2,13
20,0,51,9,2,1,5,29,2,17,0,3,27,14,7,52,2,12,0,9,2,8,2,1,3,5,1,3,116,1,12,42,1,60,0,2,3,2,0,1,0,1,3,1,4,1,3,27,0,30,13,2,11,1,4,1,0,9,1,2,3,0,2,1,14,0,12,68,0,2,1,2,333,3,2,4,10,0,2,13,12,6,0,1,2,1,5,1,2,0,1,2,23,3,10,0,5,1,6,0,20,1,7,0,0,1,8,1,0,2,0,2,2,13
22,0,53,11,2,2,5,29,2,19,0,3,31,14,7,52,2,12,0,11,2,8,3,1,3,6,1,3,120,1,12,45,1,64,2,2,3,2,0,1,0,1,3,1,7,2,3,27,0,30,15,2,11,1,4,1,0,9,1,3,3,1,2,1,14,0,14,74,1,2,1,2,350,3,2,4,10,0,2,13,12,6,0,1,2,1,5,1,2,0,1,2,25,3,10,0,5,1,6,0,20,1,7,0,0,1,8,1,0,2,0,2,2,15
22,0,53,11,2,2,5,29,2,19,0,3,31,14,7,52,2,12,0,11,2,8,3,1,3,6,1,3,121,1,12,45,1,64,2,2,3,2,0,1,0,1,3,1,9,2,3,27,0,30,15,2,11,1,4,1,0,9,1,4,3,1,2,1,14,0,14,74,1,2,1,2,352,3,2,4,10,0,2,13,12,6,0,1,2,1,5,1,2,0,1,2,25,3,10,0,5,1,7,0,20,1,7,0,0,1,8,1,0,2,0,3,2,15
22,0,59,16,2,2,5,29,2,19,0,3,31,14,7,52,2,12,0,11,2,8,3,1,3,6,1,4,123,1,12,45,1,64,2,2,3,2,0,1,0,1,3,1,10,2,3,27,0,30,15,2,11,1,4,1,0,9,1,4,3,1,2,1,15,0,14,76,1,3,1,2,353,3,2,4,10,0,2,13,12,6,0,1,2,1,5,1,2,0,1,2,25,5,10,0,5,1,7,0,20,1,7,0,0,1,8,1,0,2,0,3,2,19
22,0,61,18,2,3,5,31,2,19,0,4,33,16,8,52,2,12,0,11,2,8,3,1,3,6,1,5,123,1,14,45,1,64,2,2,3,2,0,1,0,1,3,1,10,2,3,27,0,30,17,2,11,1,4,1,0,9,1,4,3,1,2,1,15,0,14,76,1,3,1,2,353,3,2,4,10,0,2,13,12,6,2,1,2,1,5,1,2,0,1,2,25,8,10,0,5,1,7,2,20,1,7,0,0,1,8,1,1,2,0,3,2,19
22,0,61,18,2,3,5,31,2,19,0,4,33,16,8,52,2,12,0,11,2,8,3,1,3,6,1,5,127,1,14,47,1,66,2,2,3,2,0,1,0,1,3,1,10,2,3,27,0,30,17,2,13,1,4,2,0,9,1,4,3,1,2,1,15,0,14,76,1,3,1,2,359,3,2,4,10,0,2,13,13,6,2,1,2,1,5,1,2,0,1,2,25,8,10,0,5,1,8,2,22,1,7,0,0,1,8,1,1,2,0,3,2,19
23,0,61,18,2,3,5,33,2,19,0,4,36,17,8,52,2,12,0,11,2,8,3,1,3,7,1,5,128,1,16,48,1,69,2,2,3,2,0,1,0,1,3,2,10,2,3,27,0,30,17,2,13,1,4,2,0,9,1,4,4,1,2,1,15,0,14,81,1,3,1,2,375,3,2,4,10,0,2,13,13,6,2,2,2,1,6,1,3,0,1,2,26,8,11,0,5,1,8,2,22,1,7,0,0,1,8,2,1,2,0,3,2,19
23,0,61,18,2,3,5,33,2,20,0,4,36,17,8,52,2,12,0,11,2,8,3,1,3,7,1,5,128,1,16,48,1,69,2,2,3,2,0,1,0,1,3,2,10,2,3,27,0,30,17,2,13,1,4,2,0,9,1,4,4,1,2,1,15,0,14,82,1,3,1,2,377,3,2,4,10,0,2,13,13,6,2,2,2,1,6,1,3,0,1,2,26,8,11,0,5,1,8,2,22,1,7,0,0,1,8,2,1,2,0,3,2,19
23,0,61,18,2,3,5,33,2,20,0,4,36,17,8,52,2,12,0,11,2,8,3,1,3,7,1,5,131,1,16,49,1,70,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,30,17,2,13,1,4,2,0,9,1,4,4,1,2,1,15,0,14,82,1,3,1,2,381,3,2,4,10,0,2,13,13,6,2,2,2,1,6,1,3,0,1,2,26,8,11,0,5,1,10,2,22,1,7,0,0,1,8,2,1,2,0,3,2,19
25,0,62,22,2,4,5,33,2,20,0,4,36,17,8,54,2,12,0,11,2,8,3,2,3,7,1,5,133,1,16,50,1,72,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,33,19,2,13,1,4,2,0,9,2,4,4,1,2,1,15,0,14,85,1,3,1,2,393,3,2,4,10,0,3,13,16,6,2,2,2,1,6,1,3,0,1,2,29,8,11,0,5,1,10,2,24,1,7,0,0,1,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,35,2,26,0,4,38,18,8,66,2,12,0,11,2,8,3,2,3,7,1,5,148,1,16,54,1,78,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,33,19,2,19,1,4,2,0,9,2,4,4,1,2,1,16,0,14,103,1,3,1,2,441,3,2,4,10,0,3,13,16,6,2,2,2,1,6,1,3,0,1,2,30,8,11,0,10,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,36,2,30,0,4,38,18,8,69,2,12,0,11,2,8,3,2,3,7,1,5,152,1,16,55,2,79,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,33,21,2,20,1,4,2,0,9,2,4,4,1,2,1,16,0,14,107,1,3,1,2,455,3,2,4,11,0,4,13,16,6,2,2,2,1,6,1,3,0,1,2,30,8,11,0,10,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,36,2,31,0,4,38,18,8,69,2,12,0,11,2,8,3,2,3,7,1,5,152,1,16,55,2,79,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,33,21,2,20,1,4,2,0,9,2,4,4,1,2,1,16,0,14,108,1,3,1,2,457,3,2,4,11,0,4,13,16,6,2,2,2,1,6,1,3,0,1,2,30,8,11,0,10,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,37,2,31,0,4,39,19,8,71,2,12,0,11,2,8,3,2,3,7,1,5,155,1,17,56,2,80,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,33,21,2,20,1,4,2,0,9,2,4,4,1,2,1,16,0,14,111,1,3,1,2,465,3,2,4,11,0,4,13,16,6,2,2,2,1,7,1,3,0,1,2,30,8,11,0,10,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,37,2,32,0,4,39,19,8,71,2,12,0,11,2,8,3,2,3,7,1,5,156,1,17,57,2,81,2,2,3,3,0,1,0,1,3,2,12,2,3,27,0,33,21,2,20,1,4,2,0,9,2,4,4,1,2,1,16,0,14,113,1,3,1,2,471,3,2,4,11,0,4,13,16,6,2,2,2,1,7,1,3,0,1,2,30,8,11,0,11,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,37,2,32,0,4,39,19,8,71,2,12,0,11,2,8,3,2,3,7,1,5,156,1,17,58,2,82,2,2,3,3,0,1,0,1,3,3,12,2,3,27,0,35,21,2,20,1,4,2,0,9,2,4,4,1,2,1,16,0,14,113,1,3,1,2,475,3,2,4,11,0,4,13,20,6,2,2,2,1,7,1,5,0,1,2,30,8,11,0,11,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,39,2,34,0,4,39,19,8,71,2,12,0,11,2,8,3,2,3,7,1,5,158,1,17,60,2,84,2,2,3,3,0,1,0,1,3,3,14,2,3,27,0,35,21,2,20,1,4,2,0,9,2,4,4,1,2,1,16,0,14,113,1,3,1,2,479,3,2,4,11,0,4,13,20,6,2,2,2,1,7,1,5,0,1,2,30,8,11,0,13,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,39,3,35,0,4,41,19,8,72,2,12,0,11,2,8,3,2,3,7,1,5,159,1,17,61,2,86,2,2,3,3,0,1,0,1,3,3,14,2,3,27,0,35,21,2,20,2,4,2,0,11,2,4,4,1,2,1,16,0,15,114,1,3,1,2,484,3,2,4,11,0,4,15,20,6,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,1,10,2,24,1,7,0,0,3,8,2,1,2,0,3,2,22
26,0,63,23,2,4,5,39,3,35,0,4,41,19,8,73,2,12,0,11,2,8,3,2,3,7,1,5,160,1,17,62,2,87,2,2,3,3,0,1,0,1,3,3,14,2,3,27,0,35,21,2,20,2,4,2,0,11,2,4,4,1,2,1,16,0,15,115,1,3,2,2,488,3,2,4,11,0,4,15,20,6,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,1,10,2,25,1,7,0,0,3,8,2,1,2,0,4,2,22
26,0,65,23,2,4,5,39,3,35,0,4,41,19,8,73,2,14,0,11,2,8,3,2,3,7,1,7,160,1,17,62,2,87,2,2,3,3,0,1,0,1,3,5,14,2,3,27,0,35,21,2,20,2,4,2,0,11,2,4,4,1,2,1,18,0,15,115,1,3,2,2,488,3,2,4,13,0,4,15,20,8,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,1,10,2,25,1,7,0,0,3,8,2,1,2,0,4,2,22
26,0,65,23,2,4,5,39,3,35,0,4,41,19,8,73,2,14,0,11,2,8,3,2,3,7,1,7,160,1,17,62,2,87,2,2,3,3,0,1,0,1,3,5,14,2,3,27,0,35,21,2,20,2,4,2,0,11,2,4,4,1,2,1,18,0,15,115,1,3,2,2,488,3,2,4,13,0,4,15,21,8,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,1,10,2,26,1,7,0,0,3,8,2,1,2,0,4,2,22
26,0,65,23,2,4,5,39,3,37,0,4,41,19,8,73,2,14,0,11,2,8,3,2,3,7,1,7,160,1,17,62,2,87,2,2,3,3,0,1,0,1,3,6,14,2,3,27,0,35,21,2,23,2,4,2,0,11,2,4,4,1,2,1,18,0,15,117,1,3,2,2,492,3,2,4,13,0,4,15,21,8,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,2,10,2,26,1,7,0,0,3,8,2,1,2,1,4,2,22
26,0,65,23,2,4,5,39,3,37,0,4,41,19,8,73,2,14,0,11,2,8,3,2,3,7,1,7,160,1,17,62,2,87,2,2,3,3,0,1,0,1,3,6,14,2,3,27,0,35,21,2,23,2,4,2,0,11,2,4,4,1,2,1,18,0,15,117,1,3,2,2,492,3,2,4,15,0,4,15,21,8,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,2,10,2,26,1,7,0,0,3,8,2,1,2,1,4,2,22
26,0,65,23,2,4,5,40,3,37,0,4,42,20,8,76,2,14,0,11,2,8,3,2,3,7,1,7,161,1,17,63,2,88,2,2,3,3,0,1,0,1,3,6,14,2,3,27,0,35,21,2,24,2,4,2,0,11,2,4,4,1,2,1,18,0,15,119,1,3,2,2,498,3,2,4,15,0,4,15,21,8,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,2,10,2,27,1,7,0,0,3,8,2,1,2,1,4,2,22
26,0,65,23,2,4,5,40,3,37,0,4,42,20,8,76,2,14,0,11,2,8,3,2,3,7,1,7,162,1,17,64,2,89,2,2,3,3,0,1,0,1,3,7,14,2,3,27,0,35,21,2,24,2,4,2,0,11,2,4,4,1,2,1,18,0,15,119,1,3,3,2,500,3,2,4,15,1,4,15,21,8,2,2,2,1,7,1,5,0,1,2,30,8,11,0,14,2,10,2,27,1,7,0,0,3,8,2,1,2,1,4,2,22
26,0,65,23,2,4,5,40,3,39,0,4,45,20,8,76,2,14,0,11,2,8,3,2,3,7,1,7,162,1,17,64,2,90,2,3,3,3,0,1,0,1,3,7,14,2,3,27,0,36,21,2,24,2,4,2,0,11,2,4,4,1,2,1,18,0,15,121,1,3,3,2,508,3,2,4,15,1,4,15,21,8,2,2,2,1,7,1,6,0,1,2,30,8,14,0,14,2,10,2,27,1,7,0,0,3,8,2,1,2,1,4,2,22
26,0,65,24,2,4,5,40,3,39,0,4,45,20,8,76,2,14,0,11,2,8,3,2,3,7,1,7,162,1,17,64,2,90,2,3,3,3,0,1,0,1,3,7,14,2,3,27,0,36,22,2,24,2,4,2,0,11,2,4,4,1,2,1,18,0,15,122,1,3,3,2,508,3,2,4,15,1,4,15,21,8,2,2,2,1,7,1,6,0,1,2,30,8,14,0,14,2,10,2,27,1,7,0,0,3,8,2,1,2,1,4,2,22
26,0,69,24,2,4,5,40,3,39,0,4,45,20,8,76,2,14,0,11,2,9,3,2,3,7,1,7,164,1,17,64,2,90,2,3,3,3,0,1,0,1,3,7,14,2,3,27,0,36,22,2,24,2,4,2,0,11,2,5,4,1,2,1,20,0,15,123,1,3,3,3,510,3,2,4,15,1,4,16,21,8,2,2,2,1,7,1,6,0,1,2,30,8,14,0,14,2,10,2,27,1,7,0,0,3,10,2,1,2,1,4,2,24
26,0,69,24,2,4,5,40,3,39,0,4,45,20,8,76,2,14,0,11,2,9,3,2,3,7,1,7,164,1,17,64,2,90,2,3,3,3,0,1,0,1,3,7,14,2,3,27,0,36,23,2,24,2,4,2,0,11,2,5,4,1,2,1,20,0,15,123,1,3,3,3,510,3,2,4,15,1,4,16,21,8,2,2,2,1,7,1,6,0,1,2,30,8,14,0,14,2,10,2,27,1,7,0,0,3,10,2,1,2,1,4,2,24
26,0,69,24,2,4,5,40,3,39,0,4,45,20,8,76,2,14,0,11,2,9,3,2,3,7,1,7,164,1,17,64,2,90,2,3,5,3,0,1,0,1,3,7,14,2,3,27,0,36,23,2,24,2,4,2,0,11,2,5,4,1,2,1,20,0,15,123,1,3,4,3,512,3,2,4,15,2,4,16,21,8,2,2,2,1,7,1,6,0,1,2,30,8,14,0,14,2,10,2,27,1,7,0,0,3,10,2,1,2,1,4,2,24
26,0,69,25,2,4,5,40,3,39,0,4,45,20,8,77,2,14,0,11,2,9,3,2,3,7,1,7,166,1,17,64,2,90,2,3,6,3,0,1,0,1,3,7,14,2,3,27,0,36,23,2,24,2,4,2,0,11,2,5,4,1,2,1,21,0,15,123,1,3,4,3,513,3,2,4,15,2,4,16,21,8,2,2,2,1,7,1,6,0,1,2,30,8,14,0,14,2,10,2,27,1,7,0,0,3,10,2,1,2,1,4,2,24
26,0,69,25,2,4,5,40,3,42,0,4,45,20,8,82,2,14,0,11,2,9,3,2,3,7,1,7,168,1,17,66,2,92,2,3,6,3,0,1,0,1,3,7,14,2,3,27,0,36,23,2,24,2,4,2,0,11,2,5,4,1,2,1,21,0,15,123,1,3,4,3,518,3,2,4,15,2,4,16,21,8,2,2,2,1,10,1,6,0,1,2,30,8,14,0,17,3,10,2,27,1,7,0,0,3,10,2,1,2,1,4,2,24
26,0,127,29,8,6,5,40,3,42,0,11,45,20,15,84,2,18,0,11,2,12,4,2,6,7,1,7,168,1,17,66,2,93,2,3,10,3,4,1,0,1,3,11,14,2,3,27,0,36,29,2,24,2,4,2,0,11,2,5,4,2,3,2,24,0,15,125,1,3,4,3,518,3,2,4,15,2,4,16,21,9,2,2,2,1,11,2,6,0,1,2,30,10,14,0,17,3,10,2,27,1,7,0,0,4,11,2,1,5,1,4,2,34
28,0,127,29,8,6,5,44,3,42,0,11,54,22,15,85,2,19,0,11,2,12,4,2,6,7,1,7,172,1,19,69,2,102,2,4,10,3,4,1,0,1,3,11,16,2,3,27,0,37,29,3,24,3,4,3,0,11,2,5,4,2,3,2,24,0,15,139,1,3,7,3,559,3,2,4,15,2,4,16,21,9,2,3,2,1,11,2,10,0,1,2,32,10,15,0,17,3,10,2,30,1,7,0,0,4,11,5,1,5,1,4,2,34
34,0,127,29,8,6,5,44,3,49,0,11,55,22,15,91,2,19,0,11,2,12,4,2,6,7,1,7,190,1,19,77,2,110,2,4,10,3,4,1,0,1,3,12,16,2,3,27,0,42,29,3,24,3,4,3,0,17,2,5,4,2,3,2,24,0,15,147,1,3,7,3,608,3,2,4,15,2,4,20,24,9,2,3,2,1,16,2,10,0,1,2,38,10,15,0,22,3,10,2,31,1,7,0,0,4,11,5,1,5,1,4,2,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
